Date,AAPL,GOOGL,MSFT,SBUX,TSLA
2020-02-05,0.008074358110399476,0.00044289962522172575,-0.0012487042687489769,-0.004683510780036586,-0.18843966154635133
2020-02-06,0.011671406350685571,0.020479759992373087,0.020455245587038446,-0.01624072710070537,0.01920997298849635
2020-02-07,-0.01368486103379885,0.002124709229270748,0.0014395163890848317,0.0031281480800434015,-0.0012024049544868164
2020-02-10,0.0047226319987678555,0.019783122586224063,0.025878970721355768,0.012781687918251157,0.03060758227971242
2020-02-11,-0.006006388137331386,0.0009269178519496315,-0.022824735850757567,-0.00023797113413741476,0.004011778683362396
2020-02-12,0.023429257750787323,0.005659857269587984,0.0014896674792931916,0.01202431329737649,-0.009211974075513942
2020-02-13,-0.007148852640121096,-0.003457056738692619,-0.005539394276180188,0.015224679623420582,0.0467220616311645
2020-02-14,0.00025069944640194504,0.003521820367989725,0.00901419980764911,-0.007228051550568507,-0.004924418503338047
2020-02-18,-0.01846566673748366,0.0004664385650871303,0.00993380077188229,-0.0005590853887948146,0.07039592311972151
2020-02-19,0.014358759113067377,0.0035683805310728852,0.0030500833562157855,0.010161467118951793,0.0664728083677218
2020-02-20,-0.010280354551650099,-0.005181358741997629,-0.015293425702932963,-0.01724574315701553,-0.019815707826464503
2020-02-21,-0.02292845914503704,-0.022350318836517606,-0.03221146633770738,-0.014111525065694944,0.0017779382105336176
2020-02-24,-0.048656969850180684,-0.04382013215610935,-0.04400045047476185,-0.03303395312151766,-0.0775116474364358
2020-02-25,-0.034483305444568936,-0.023906375912778884,-0.016659567227324496,-0.02795614496786086,-0.041506820177989186
2020-02-26,0.015759749686210033,0.002991228785010026,0.012361325454226985,-0.01866138305578422,-0.026733071434671046
2020-02-27,-0.06760367527521327,-0.05584375572388191,-0.07299059991580695,-0.02994716863096883,-0.1371324095625946
2020-02-28,-0.0005972943500393182,0.01831094807202679,0.023850505652217437,0.0017890226807356596,-0.016334438902078505
2020-03-02,0.08899128578090802,0.03454157886684502,0.06445082791575864,0.04914121960160898,0.10721515840917285
2020-03-03,-0.032233368124515785,-0.03568430759315277,-0.049224117426983474,-0.04698542677571531,0.0025525507622486646
2020-03-04,0.04534568684306568,0.03227593856868298,0.03618403249704872,0.013521708359809178,0.005351850449044279
2020-03-05,-0.033015746917007906,-0.04958918445833022,-0.025409513243650653,-0.0446654345241507,-0.033856902245642535
2020-03-06,-0.013358011810049841,-0.014572733502733639,-0.02870797505323227,-0.011206604235718143,-0.029482205853751234
2020-03-09,-0.08240299856155843,-0.06368697268796475,-0.07010300469009947,-0.06173750496967389,-0.14589381695703593
2020-03-10,0.06958022422498678,0.047685831796904304,0.06600318065862124,0.05545079666997639,0.05961797091010996
2020-03-11,-0.03532904584718691,-0.05171408293889741,-0.046311447172773496,-0.09181523445372795,-0.01734962036111367
2020-03-12,-0.10398921998877368,-0.08561089119882768,-0.09959312705914546,-0.095139460065435,-0.12352396554680153
2020-03-13,0.11314782357173662,0.0883885650042549,0.13297171499172128,0.11855392959964853,-0.025201171105634995
2020-03-16,-0.13769224316392065,-0.12368486567039876,-0.159548979767852,-0.17675566293109488,-0.20548682374723792
2020-03-17,0.04305105872202571,0.04113726838954325,0.079225612262855,0.006639870304243007,-0.03398023291309997
2020-03-18,-0.02482449520424381,-0.024325317467980365,-0.04302270048265947,-0.04598625200116778,-0.1747644100370659
2020-03-19,-0.007703412738277577,0.01859269269345691,0.01616853074436405,0.0863553608737606,0.16879474414030712
2020-03-20,-0.06557915953170423,-0.039878101913153934,-0.03817433624706023,-0.05658387820458131,-0.00025608958364035564
2020-03-23,-0.021452488070605468,-0.01326937945242598,-0.010063217921846394,-0.02585468010737984,0.015689203667848935
2020-03-24,0.09557282830776667,0.06951080068792573,0.08695706088843877,0.137384028983522,0.1508457543528003
2020-03-25,-0.005478287859895017,-0.025443341947905374,-0.009513623445737944,0.014249263263974415,0.06561986589538624
2020-03-26,0.05124487721847612,0.054149978987611855,0.06058371158891412,0.060284274756501846,-0.020798951000094552
2020-03-27,-0.04225227017214871,-0.04633830421111769,-0.04184808044089941,-0.05227283322409629,-0.026476366692132165
2020-03-30,0.02812006515527586,0.03195229340690199,0.06779839048763472,0.02266124365670093,-0.02400409201977587
2020-03-31,-0.0020743137798664335,0.013553710603178502,-0.015696808779222787,-0.03171422303016445,0.04259085456485066
2020-04-01,-0.053990438493861384,-0.052882294616932515,-0.03623004230671567,-0.04863804486257763,-0.084459896055288
2020-04-02,0.016517372501078226,0.013455851663413293,0.02067244807847017,0.0373025249066795,-0.0578989292284838
2020-04-03,-0.014441144556665253,-0.02202155528073449,-0.009350402065387863,-0.030463030562462426,0.05467607382434057
2020-04-06,0.08361991922640491,0.07956144908189128,0.07164405529789444,0.07247308202655665,0.07278413413509362
2020-04-07,-0.011669945651737519,-0.0005328346760467128,-0.010592513095626185,0.013473944145541712,0.05501811257126416
2020-04-08,0.025250946020629564,0.020456602815768315,0.009727758723488909,0.040787711788097716,0.0062149547642854856
2020-04-09,0.007245112539306395,-0.0003576106655986859,5.683163629269371e-05,0.03178687393977118,0.04306053658141408
2020-04-13,0.019416632029745914,0.0031790772578100023,0.0022832212154163447,-0.029137338197369463,0.12754788573652123
2020-04-14,0.04927822198101204,0.04429637288654294,0.04835536648528379,0.026281317299969794,0.08669121691838418
2020-04-15,-0.009181419040560407,-0.006289459027981191,-0.010499544328989523,-0.015333046140188994,0.027714899278982533
2020-04-16,0.007936130149928888,0.00010376565573627594,0.029602441227702763,0.013160856202194808,0.020812920078805804
2020-04-17,-0.013694776355459409,0.017010068776216355,0.008695579498424047,0.04767075912425407,0.011607094490222845
2020-04-20,-0.020996669237057175,-0.014056469033970797,-0.020025316709070796,-0.023344286801410243,-0.010064404211653841
2020-04-21,-0.03133663545647602,-0.03961926653524303,-0.042189623164648166,-0.03512936895879207,-0.0832978133793715
2020-04-22,0.028344441185379265,0.037444363727770415,0.03335342904407005,0.0630131231983606,0.06402028399254082
2020-04-23,-0.0038472089201166335,0.010088792235391837,-0.01216386438444604,-0.030160225513342614,-0.036799144325976446
2020-04-24,0.028458729263629433,0.004262255297050278,0.018202703728292993,0.005699675737045567,0.02725918520031155
2020-04-27,0.000714262269775616,-0.004505459785845507,-0.0029190115235404944,0.028191043289904693,0.096670165198238
2020-04-28,-0.016352178622187637,-0.03057799834694062,-0.024713429167796064,0.012155850242867375,-0.037827655739466615
2020-04-29,0.03228606991551321,0.0851805071575615,0.044006632102474824,-0.023554393140743073,0.040016807093915335
2020-04-30,0.02089484142378939,0.0033607454826388747,0.009881214448198918,-0.001675435444035201,-0.023509662447966782
2020-05-01,-0.01624815480710396,-0.02205787295538421,-0.026135955807234587,-0.03908999157660607,-0.10879245201725854
2020-05-04,0.014048879357209205,0.004227043824945044,0.024074231499304787,-0.026063605858911525,0.08196174969840386
2020-05-05,0.014956721187707238,0.019552358797778422,0.010710608485742876,0.013965448999709033,0.009152672760051868
2020-05-06,0.010254557700100909,-0.002663966532690031,0.00975779893766692,0.0008103405105567404,0.01857160584069644
2020-05-07,0.010238957605812102,0.017570008927947255,0.005792264150361369,0.04645981287804939,-0.003263691671619415
2020-05-08,0.023533030085504635,0.010940176382938078,0.005962155538042401,0.0242953705490037,0.049215596106671075
2020-05-11,0.01562568896892481,0.013807960730328686,0.010920111772612883,-0.026007923758000477,-0.009934459619506918
2020-05-12,-0.011509588590914608,-0.020447602573481955,-0.022845905193270385,-0.020226885385171256,-0.0023452832538996965
2020-05-13,-0.012115288650043056,-0.019718556371796613,-0.015179672380605391,-0.009891187526353767,-0.023058477797176808
2020-05-14,0.00608798158080468,0.006305536400319917,0.0042888339184030495,0.007722683198772267,0.015556352238288267
2020-05-15,-0.005892312304143303,0.011869003894446417,0.014403836161147843,-0.0004025114500820554,-0.005241818403641115
2020-05-18,0.02327342035616541,0.008788111325012143,0.009625782158051157,0.02753520575501806,0.017980395112358355
2020-05-19,-0.005790487768023695,-0.007813511480340941,-0.007016143211965346,-0.0048731052481152705,-0.0069670062588088584
2020-05-20,0.0192540239410128,0.02497622169060763,0.013832212306333691,0.024725161814696413,0.009300054927254093
2020-05-21,-0.007487719201738806,-0.0017093546039521307,-0.012118901965345052,0.0037366170117779434,0.014666609454568755
2020-05-22,0.006433109451730622,0.004602461105081909,0.00044203404381829703,-0.005529584595555116,-0.013012653366784406
2020-05-26,-0.006815806350048228,0.005734391875498698,-0.010674575468195183,0.0017929675837771715,0.002384228548052808
2020-05-27,0.004375345555591925,-0.0007657033118522083,0.0013277022403865343,0.010760368567310212,0.001707645374895957
2020-05-28,0.000447108092911864,-0.001438337377505497,-0.002169875096001968,-0.0007894371054703635,-0.017772989513525385
2020-05-29,-0.0009916835514635683,0.010717135874690354,0.010076585688080283,-0.007002358468440787,0.035596750895824605
2020-06-01,0.01221381553901441,0.0009419076073469967,-0.002334744139412977,0.004199510893921049,0.0728485402928014
2020-06-02,0.004633659077024868,0.005169563756976226,0.011383455078869587,-0.006903132732759709,-0.01859914221910361
2020-06-03,0.0054560990418376625,-0.0021231933324365256,0.0024598047929572826,0.02287858768834385,0.00158628584872228
2020-06-04,-0.008643030095882699,-0.017487537838099258,-0.01334858894583087,-0.01062590138025749,-0.021231804507018615
2020-06-05,0.028101824431247577,0.0180243345688606,0.023172179627676783,0.042284145604716536,0.024285071072868737
2020-06-08,0.005893670839923787,0.005553195186971382,0.006218061213267536,0.017140789749732634,0.07003596812585358
2020-06-09,0.0310763786535328,0.0027865022947595793,0.007626845725300079,-0.014357102546981554,-0.009786116610055656
2020-06-10,0.025401328433295314,0.008653141171369247,0.03640364109392429,-0.04163970281740959,0.08592603299440928
2020-06-11,-0.04918000094848421,-0.0438225654899657,-0.05531015833781104,-0.08502739009745132,-0.05226673678044895
2020-06-12,0.008585779215974965,0.00782988841110195,0.00792904746849699,0.05117768395055201,-0.039363623018570416
2020-06-15,0.01229367765763,0.005520966228577427,0.006420452605113876,0.007578541399317233,0.05774682221232405
2020-06-16,0.026151337851069163,0.017947483622043212,0.02420904482286241,0.011373976606655501,-0.008869065797491422
2020-06-17,-0.0013935422307290648,0.004187588773630274,0.0034210249242937057,-0.009580658078225859,0.009776918787671207
2020-06-18,0.0004033775891675824,-0.01276269533985109,0.010691359818490731,-0.010279315376331465,0.012176024159727388
2020-06-19,-0.00573760790320169,-0.006632440580936898,-0.00606641966676727,-0.012000739965928278,-0.0030421244395080903
2020-06-22,0.025833951903884267,0.01809946668963268,0.027469966954298285,0.0,-0.006615898923013391
2020-06-23,0.021126849790530037,0.0091402069884729,0.006659785245813928,0.0011900035543752489,0.007514685172769323
2020-06-24,-0.01783336374578242,-0.021597267717217632,-0.02038715918201771,-0.024818304264682196,-0.04173533027412126
2020-06-25,0.01317956750491717,0.005844775703090335,0.012560322009983816,0.0028568515393161565,0.025837017752227767
2020-06-26,-0.03117114912743157,-0.05605595820370434,-0.020183536552660013,-0.03137506585300514,-0.02698353459134636
2020-06-29,0.022778783482041234,0.025097508208113243,0.01065106307071529,0.026344454204782236,0.05038952539066778
2020-06-30,0.008283853426920914,0.014833529738904144,0.025176458849136725,0.001501128272346414,0.06746974253035538
2020-07-01,-0.0018884144236646612,0.016750119132756567,0.005868734845180856,0.005942317919482561,0.036239388049824406
2020-07-02,0.0,0.01918297253565471,0.007610486933395439,-0.0033513878590206224,0.07648875805409723
2020-07-06,0.026411039466283124,0.02001653931543759,0.021291566091426514,0.02223132587900854,0.12647349365205146
2020-07-07,-0.0030943240408981072,-0.006508749734208601,-0.011689421397819599,-0.01591347303953761,0.013218245794796146
2020-07-08,0.023000607630721554,0.009139415600998948,0.021793939475034798,-0.0014466830483352902,-0.017382635374715245
2020-07-09,0.0035834014782714606,0.009967724883278285,0.0068644473492652305,-0.007714989329528226,0.02057858658918165
2020-07-10,0.0024599226004545127,0.01330934566626816,-0.0030418052695890215,0.009717967551380227,0.10240844582757035
2020-07-13,-0.0046235384720118185,-0.017553139337423723,-0.031239257243272017,-0.02232456915407319,-0.03130441342037788
2020-07-14,0.016417976344309217,0.005690034391422424,0.0061068586393063775,0.001122290747682714,0.013106681495537028
2020-07-15,0.0068718607800956335,-0.002619297062955127,-0.0014982323663950638,0.03884087953874504,0.019071331794032028
2020-07-16,-0.012395436232039023,-0.0012936758015243285,-0.020081746241850544,-0.016265466968162206,-0.02977916862799403
2020-07-17,-0.002015285844919943,0.0012738264843073438,-0.004989275251094264,-0.0031124079036663893,0.00013993003521074979
2020-07-20,0.02084481086293477,0.030508327209495468,0.042107681415082795,0.010699149750289898,0.09048585011699793
2020-07-21,-0.013896683559591188,-0.005077714182138243,-0.013683731453411488,0.006397301855205214,-0.04649349647273159
2020-07-22,0.0028007640541830095,0.005723125911130293,0.01439592447307989,0.023592395020483135,0.01518675314924129
2020-07-23,-0.04658638229567813,-0.03121990617487843,-0.04451760240085258,-0.024633918722851617,-0.05108657132655941
2020-07-24,-0.002480272222480485,-0.005646932061006876,-0.006153358567704466,0.005545074430408308,-0.06558516762018485
2020-07-27,0.02343691404845535,0.013972027306727284,0.012493553943566809,0.008921959409509005,0.08298032886082174
2020-07-28,-0.016572596603192435,-0.01700037369537815,-0.008899923735975137,-0.024071561716145138,-0.04184855886434357
2020-07-29,0.01901609334248544,0.01312254717500437,0.00995527361610087,0.03657537112123603,0.015190844473021523
2020-07-30,0.012019409159323454,0.009706312752660784,-0.000805432122168316,-0.010156749944407486,-0.007767733464086781
2020-07-31,0.09963298217378795,-0.03332549547747368,0.005512878159565602,-0.001416640822023493,-0.038898761732094306
2020-08-03,0.024757913583017068,-0.0034932727590803103,0.054700981441156975,-0.013547996509415842,0.037216339414712134
2020-08-04,0.0066778841283139465,-0.006399187446569794,-0.015114198416320942,-0.004892394736834303,0.0013455589758204656
2020-08-05,0.0036033369819185907,0.003920152579898992,-0.001580696323233861,0.008588013198081364,-0.0013455589758205053
2020-08-06,0.034341694588760095,0.017333596907610258,0.015897492499162266,0.0038464781162704477,0.003093190946526287
2020-08-07,-0.023099394248029682,-0.004383008350077465,-0.018087270828274868,0.0017080272438299005,-0.025083725117860937
2020-08-10,0.014619336886624722,-0.0010347250324073728,-0.020136500791179502,0.021917242544249482,-0.023789014935834716
2020-08-11,-0.03019849126822145,-0.010935171414343902,-0.023684453478093965,0.017912380083423336,-0.0316175871045955
2020-08-12,0.03272366456330538,0.0178722426579169,0.028167894700740787,0.005310025474286121,0.12329712495896332
2020-08-13,0.0173567362941533,0.006225115241735424,-0.002289025128770927,-0.0033988185080665654,0.04173156626265125
2020-08-14,-0.0008593757522510479,-0.007956544302834255,0.0008764198811137286,-0.008271049019175688,0.018156142120250268
2020-08-17,-0.002564609809691232,0.007685194893802993,0.006588338502529901,0.007386758617790355,0.10619889665978993
2020-08-18,0.008164113609831198,0.025743992107573298,0.005827729190318702,0.0005203433854059472,0.027642542672970172
2020-08-19,0.001308277487991803,-0.0072045040470662194,-0.006159085106693576,-0.017381919627362713,-0.004541044434451217
2020-08-20,0.02202627596154807,0.020276049431667536,0.023006268495640466,-0.005288395303387623,0.0635713864145259
2020-08-21,0.05016510360366349,-0.00043178746028986703,-0.007291918813101764,-0.00195714141009705,0.02376798147413478
2020-08-24,0.011959444725020127,0.006062314275304979,0.003092094292929022,0.0206817206016508,-0.017620137939825507
2020-08-25,-0.008308750590914123,0.012974655147658071,0.012944727551134811,0.05006435373463499,0.004532459369753965
2020-08-26,0.013584817939076217,0.023558315921357143,0.021399759482801563,-0.0037675607941829933,0.06217501039946738
2020-08-27,-0.01213484981501073,-0.009539974770472085,0.024294193491924493,0.012084289611717884,0.03898811039165576
2020-08-28,-0.0015324158316536059,0.00667662959808876,0.01028363968047466,0.018872326971486234,-0.01138787954423662
2020-08-31,0.03337372531829457,-0.0060556118236761245,-0.014982340124970855,-0.006238906911456102,0.11839728628994739
2020-09-01,0.03901366190735847,0.01555665965181992,0.007788522495634837,0.018528246191350014,-0.04782438603377348
2020-09-02,-0.021010820687765493,0.03695580002483472,0.01908014028032708,0.02637037657265384,-0.06003630422398142
2020-09-03,-0.0833710525474027,-0.05252477770852887,-0.06397094307811521,-0.021396019834776167,-0.09456811498674336
2020-09-04,0.0006552996528224475,-0.030090506874774665,-0.014185930582200334,-0.002424695543886008,0.027431047437841638
2020-09-08,-0.06955696271934933,-0.03711317725671747,-0.05552420452884917,-0.010021174806180004,-0.2365178741764651
2020-09-09,0.03908249406739104,0.015389846648881978,0.04170371628583137,0.005262463152567331,0.10366652238059812
2020-09-10,-0.033180786908255586,-0.013783862566264366,-0.028485089180353602,-0.011471291107673361,0.013722746895316952
2020-09-11,-0.013261547048573703,-0.006765182736338028,-0.00658238819853855,0.004573174018193046,0.003709382529216129
2020-09-14,0.029539177624781154,-0.004583130372391549,0.006779343472652696,0.01580054623309511,0.11851968920864693
2020-09-15,0.001470778574270744,0.017274666322052122,0.01619365165625302,0.0124125660154632,0.06936695044103348
2020-09-16,-0.02983460896905714,-0.015116531685438457,-0.017977764432543786,0.007600481214081765,-0.017949622651522015
2020-09-17,-0.016078200912986233,-0.01670421111588445,-0.010475506547231589,-0.01860307163132488,-0.042378635000798685
2020-09-18,-0.0322211139166918,-0.02447382936837684,-0.012463544043062106,-0.020985787116004236,0.04326107983738384
2020-09-21,0.029821519855747127,-0.014543836240875713,0.010713735461521155,-0.012536918619097559,0.01624640350513736
2020-09-22,0.015619665515360008,0.02054166003658005,0.023723047714556057,0.0007101830577206669,-0.057617571860627215
2020-09-23,-0.042959436485294905,-0.0351562906474659,-0.033417623403128496,-0.011510830146099871,-0.10915495923177511
2020-09-24,0.01022728584138373,0.009512413605053059,0.012787917760420714,0.0006058342907388723,0.019340575513565324
2020-09-25,0.03694755548921782,0.011321555838059416,0.022578128037474793,0.015052592389062753,0.0491868402720257
2020-09-28,0.02348573926084672,0.01352863161359914,0.007721278233476539,0.020788768792975826,0.03345956271820988
2020-09-29,-0.007593050907597207,0.0050334375507117245,-0.010450133808248396,-0.014874994467210427,-0.005069809852251235
2020-09-30,0.01494228707897172,-0.0002875696006715492,0.014754659211045846,0.013131425107717773,0.02343992732137004
2020-10-01,0.008529892890074386,0.015100037828230644,0.010107489476365085,0.009500396046594207,0.04367464512631751
2020-10-02,-0.03271522745145235,-0.02194527095434931,-0.029964955760948833,-0.0019535015084002775,-0.07665958778602668
2020-10-05,0.030174490506437578,0.018533103176050406,0.020089216567296116,0.02169755726790481,0.02519258603363994
2020-10-06,-0.028928044308441554,-0.02168490453412365,-0.02145840402761807,-0.016636463494187174,-0.027870293201774785
2020-10-07,0.016636468222465697,0.0055799982695145705,0.01881721627873501,0.01641543022778091,0.02698190563717679
2020-10-08,-0.0009573017349658407,0.016509569232575065,0.003602131617472417,0.012124565087587472,0.0014520338069659213
2020-10-09,0.017356709622958884,0.018050375663404766,0.024579318515776664,0.00534044641501036,0.018797650899977987
2020-10-12,0.06146309088629954,0.03521590872015458,0.025494651652065617,0.008539967011805689,0.01893928571762411
2020-10-13,-0.02684601196096274,0.0015844389902356269,0.006653912638415169,-0.006853497767945333,0.009786927292991283
2020-10-14,0.0007560088193011472,-0.0023198251492200905,-0.009144737516330662,-0.009483647852068807,0.03227770709228397
2020-10-15,-0.0039306822093039435,-0.00510999154178641,-0.0053733061071619915,-0.005392955992822048,-0.027292939140993292
2020-10-16,-0.014079177673029448,0.007830656025755013,0.0,-0.003494977469058254,-0.020731099255007962
2020-10-19,-0.0259684334525507,-0.02437477670600254,-0.025122168042512865,-0.010446619201384953,-0.020313139211476462
2020-10-20,0.013151705250428171,0.013716631693362574,0.0020219519201705163,0.01034030508796825,-0.020848086905554387
2020-10-21,-0.005417783009983251,0.022257436948461475,0.000710098646595178,-0.002717204927953826,0.0016552590209775407
2020-10-22,-0.009750132538197289,0.012950345052196584,0.00042967873727217616,0.012286127157832083,0.007425514123215718
2020-10-23,-0.006135754556803651,0.01624849096009993,0.006207284836536018,0.01596516401974377,-0.012192679578126165
2020-10-26,8.94526393597708e-05,-0.030271386486677536,-0.028858309873432776,-0.012627818962600615,-0.0008348109495430067
2020-10-27,0.01343399263827858,0.009168729843029947,0.0149370610173498,0.004329975771088351,0.010417167693765559
2020-10-28,-0.047469417788920006,-0.05666545492145382,-0.050729207269764,-0.03249675444902505,-0.04493352467318316
2020-10-29,0.036420856396280475,0.03004609974464334,0.00995463749465526,0.012882028961282044,0.01177465005357661
2020-10-30,-0.05763357462255534,0.03733689417157557,-0.010999114915747777,-0.015300738017206217,-0.05706606538209148
2020-11-02,-0.0008416673074119642,0.005068263776144869,-0.000696924847443553,-0.011443553193117621,0.03162523402236234
2020-11-03,0.015303594979440397,0.013051683506169212,0.020081515814187403,0.027766868477968974,0.056761340192554965
2020-11-04,0.039918187282859854,0.059099953806230926,0.0470008642391826,0.015703700228372443,-0.0069098763359583155
2020-11-05,0.0348989740897751,0.009492931046229896,0.03148231654598314,0.009207125371418264,0.039836666697856585
2020-11-06,-0.0011072473925822616,-0.0015751498907990871,0.001944392850799869,0.0003391684176736606,-0.01875312001444581
2020-11-09,-0.02019599517431626,0.0009599741703829224,-0.02419853204519313,0.056069103012025265,-0.020421028448831667
2020-11-10,-0.002998449952788082,-0.013545022803419538,-0.034298959324996985,-0.015928192029335153,-0.02621296015598294
2020-11-11,0.029974366035728006,0.0054568178714202685,0.025823099458102784,0.011852160303870974,0.01635826637593351
2020-11-12,-0.0023410345665933418,-0.002525994572632682,-0.005056664019503752,-0.016027151544809,-0.012957299734796913
2020-11-13,0.00040490887949772844,0.016750125511846528,0.004865044498636831,0.021494841502277283,-0.007943864464888538
2020-11-16,0.008678927595710598,0.0009984492039260293,0.003376701123130139,0.02294521355419462,-0.0010066239640290511
2020-11-17,-0.007594235421386406,-0.006997636786974789,-0.012859688496900534,0.008366688658245492,0.07893713687654166
2020-11-18,-0.011552818711374991,-0.012003647061358206,-0.01325754402271618,-0.007019096384362298,0.09709769991323032
2020-11-19,0.00520013846590143,0.010248557393800444,0.006331794343870225,-0.0015455764549552496,0.025622453554180205
2020-11-20,-0.011022609336945875,-0.012697423693918897,-0.009561958415094277,-0.007689895959248342,-0.019537915275296358
2020-11-23,-0.030191274168991266,-0.005092390052117016,-0.001348166648629467,-0.0013601040799538979,0.06377307688395659
2020-11-24,0.011456687714589063,0.020816814007043105,0.017642392201346935,0.014552326899237121,0.06227417444279559
2020-11-25,0.007509444267437711,0.00012971910143336242,4.837414499638366e-05,-0.001017923915203848,0.03297328944891392
2020-11-27,0.004848869046807217,0.0128921579282329,0.006403385574593993,0.004691193415630232,0.02028078802886918
2020-11-30,0.02089957538540775,-0.01842354557606263,-0.005465389915366781,-0.0065241605981089,-0.03149149690075167
2020-12-01,0.030280493740805124,0.023079743947416683,0.009963680671693226,0.008138830410690545,0.029784561357527495
2020-12-02,0.002975720004142848,0.01635740527553617,-0.0038880614689685766,0.0009094747042410684,-0.027635709004680556
2020-12-03,-0.001152458705854586,-0.001716186788714829,-0.0052737022885791,0.012093687225454007,0.04226752030966845
2020-12-04,-0.00559742036766749,0.001053838928463329,0.0005696465449051143,0.021514410653045882,0.009495055900769706
2020-12-07,0.01221844436785602,-0.0036982763700807025,-0.0003330590052051495,-0.008656611870484571,0.06888602817257007
2020-12-08,0.004959871722296181,-0.003141137341173547,0.007986905726073872,-0.0020072592661796993,0.01257486718423771
2020-12-09,-0.02108486704866446,-0.018651487241170092,-0.01966068130840103,-0.008077865225306357,-0.07242233920865605
2020-12-10,0.011949276601108512,-0.005758777475606883,-0.00601614607164398,0.04856375868335008,0.03668965242766625
2020-12-11,-0.006732736791700619,0.004036659478187122,0.012826228297625426,-0.022952912924876456,-0.02761401883463048
2020-12-14,-0.005216539809407738,-0.01278101762840683,0.00443876143563316,0.003071994474123357,0.04776151539271651
2020-12-15,0.048829128575853364,0.005019649749795392,-0.00032848020236040456,0.00836992853102701,-0.010340369257690944
2020-12-16,-0.0005303675732235373,-0.0022102028587940243,0.023784843082611012,-0.00886867487444642,-0.01668644048257284
2020-12-17,0.007000653360913858,-0.009539059542166061,0.0006367038763978355,-0.0005877315496223029,0.051829544433058844
2020-12-18,-0.01589799765654505,-0.008242746587815005,-0.0038310512794195333,0.0006875007201242726,0.0579064707368061
2020-12-21,0.012203530351025697,0.004819800751273,0.018187862128755422,-0.0032723737942446257,-0.06715632933697704
2020-12-22,0.028082746886641318,-0.008302631255733274,0.0060191040961449045,-0.0049714006724607745,-0.014756108116163567
2020-12-23,-0.007074570149867217,0.004644955138297434,-0.013122595912510584,-0.0034983131930879483,0.008769244625824221
2020-12-24,0.00775982169513664,0.003426207494288884,0.007837545918448856,-0.0005007595637785307,0.02414797195898881
2020-12-28,0.035226596113322864,0.022691055055216378,0.009792967211634555,0.02257883064885762,0.002897109445654642
2020-12-29,-0.013520007115355627,-0.009174360633067659,-0.003644401176170723,0.012163296712574148,0.00346098394556244
2020-12-30,-0.008490963442526043,-0.01231133005840595,-0.010971576818485896,0.0031971066389779672,0.042317652449569115
2020-12-31,-0.007727227048115288,0.00939399731830457,0.003326456760230174,0.00968608672429111,0.015552479642047392
2021-01-04,-0.025021881555275103,-0.015240021186531469,-0.021489724062542057,-0.03716671946003057,0.03358449727140819
2021-01-05,0.01215798864752588,0.008030943715283406,0.0009215014474610105,0.0033671270114791724,0.007290721919973936
